,Unnamed: 0,comm,comm-media,inoculumn,inoculumn_sample,is_inoculumn,media,mesocosm,parent_media,parent_subjects,passage,sample,type_mesocosm,redo,counts,mesocosm-passage
480,170,G10,G10-mGAM,AE-AE-mGAM,C4-e003Coalescence-Inoculumn-mGAM,False,mGAM,G10-AE-AE-mGAM-mGAM,mGAM,AE-AE,1,G10-e003Coalescence-mGAM-p1_S834,AE-AE-mGAM-mGAM,False,1,G10-AE-AE-mGAM-mGAM1
481,171,D5,D5-mBHI,AF-AF-mBHI,D5-e003Coalescence-Inoculumn-mBHI,False,mBHI,D5-AF-AF-mBHI-mBHI,mBHI,AF-AF,1,D5-e003Coalescence-mBHI-p1_S743,AF-AF-mBHI-mBHI,False,1,D5-AF-AF-mBHI-mBHI1
482,172,H4,H4-mBHI,AE-AF-mBHI,D4-e003Coalescence-Inoculumn-mBHI,False,mBHI,H4-AE-AF-mBHI-mBHI,mBHI,AE-AF,1,H4-e003Coalescence-mBHI-p1_S799,AE-AF-mBHI-mBHI,False,1,H4-AE-AF-mBHI-mBHI1
483,175,F4,F4-mGAM,AC/PP-AE-mBHI,B4-e003Coalescence-Inoculumn-mBHI,False,mGAM,F4-AC/PP-AE-mBHI-mGAM,mBHI,AC/PP-AE,1,F4-e003Coalescence-mGAM-p1_S801,AC/PP-AE-mBHI-mGAM,False,1,F4-AC/PP-AE-mBHI-mGAM1
484,176,E5,E5-mBHI,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,False,mBHI,E5-AA-AF-mBHI-mBHI,mBHI,AA-AF,1,E5-e003Coalescence-mBHI-p1_S804,AA-AF-mBHI-mBHI,False,1,E5-AA-AF-mBHI-mBHI1
485,177,H5,H5-mBHI,AF-AF-mBHI,D5-e003Coalescence-Inoculumn-mBHI,False,mBHI,H5-AF-AF-mBHI-mBHI,mBHI,AF-AF,1,H5-e003Coalescence-mBHI-p1_S807,AF-AF-mBHI-mBHI,False,1,H5-AF-AF-mBHI-mBHI1
486,178,F10,F10-mGAM,AC/PP-AE-mGAM,B4-e003Coalescence-Inoculumn-mGAM,False,mGAM,F10-AC/PP-AE-mGAM-mGAM,mGAM,AC/PP-AE,1,F10-e003Coalescence-mGAM-p1_S833,AC/PP-AE-mGAM-mGAM,False,1,F10-AC/PP-AE-mGAM-mGAM1
487,182,H2,H2-mGAM,AA-AF-mBHI,D2-e003Coalescence-Inoculumn-mBHI,False,mGAM,H2-AA-AF-mBHI-mGAM,mBHI,AA-AF,1,H2-e003Coalescence-mGAM-p1_S787,AA-AF-mBHI-mGAM,False,1,H2-AA-AF-mBHI-mGAM1
488,184,B11,B11-mBHI,AC/PP-AF-mGAM,B5-e003Coalescence-Inoculumn-mGAM,False,mBHI,B11-AC/PP-AF-mGAM-mBHI,mGAM,AC/PP-AF,1,B11-e003Coalescence-mBHI-p1_S773,AC/PP-AF-mGAM-mBHI,False,1,B11-AC/PP-AF-mGAM-mBHI1
489,186,E9,E9-mGAM,AA-AC/PP-mGAM,A3-e003Coalescence-Inoculumn-mGAM,False,mGAM,E9-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,1,E9-e003Coalescence-mGAM-p1_S824,AA-AC/PP-mGAM-mGAM,False,1,E9-AA-AC/PP-mGAM-mGAM1
490,187,F9,F9-mGAM,AC/PP-AC/PP-mGAM,B3-e003Coalescence-Inoculumn-mGAM,False,mGAM,F9-AC/PP-AC/PP-mGAM-mGAM,mGAM,AC/PP-AC/PP,1,F9-e003Coalescence-mGAM-p1_S825,AC/PP-AC/PP-mGAM-mGAM,False,1,F9-AC/PP-AC/PP-mGAM-mGAM1
491,189,A2,A2-mGAM,AA-AA-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,A2-AA-AA-mBHI-mGAM,mBHI,AA-AA,1,A2-e003Coalescence-mGAM-p1_S720,AA-AA-mBHI-mGAM,False,1,A2-AA-AA-mBHI-mGAM1
492,190,B4,B4-mGAM,AC/PP-AE-mBHI,B4-e003Coalescence-Inoculumn-mBHI,False,mGAM,B4-AC/PP-AE-mBHI-mGAM,mBHI,AC/PP-AE,1,B4-e003Coalescence-mGAM-p1_S737,AC/PP-AE-mBHI-mGAM,False,1,B4-AC/PP-AE-mBHI-mGAM1
493,191,D9,D9-mBHI,AC/PP-AF-mGAM,D3-e003Coalescence-Inoculumn-mGAM,False,mBHI,D9-AC/PP-AF-mGAM-mBHI,mGAM,AC/PP-AF,1,D9-e003Coalescence-mBHI-p1_S759,AC/PP-AF-mGAM-mBHI,False,1,D9-AC/PP-AF-mGAM-mBHI1
494,192,E11,E11-mBHI,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,False,mBHI,E11-AA-AF-mGAM-mBHI,mGAM,AA-AF,1,E11-e003Coalescence-mBHI-p1_S836,AA-AF-mGAM-mBHI,False,1,E11-AA-AF-mGAM-mBHI1
495,193,H8,H8-mGAM,AA-AF-mGAM,D2-e003Coalescence-Inoculumn-mGAM,False,mGAM,H8-AA-AF-mGAM-mGAM,mGAM,AA-AF,1,H8-e003Coalescence-mGAM-p1_S819,AA-AF-mGAM-mGAM,False,1,H8-AA-AF-mGAM-mGAM1
496,195,D11,D11-mGAM,AF-AF-mGAM,D5-e003Coalescence-Inoculumn-mGAM,False,mGAM,D11-AF-AF-mGAM-mGAM,mGAM,AF-AF,1,D11-e003Coalescence-mGAM-p1_S779,AF-AF-mGAM-mGAM,False,1,D11-AF-AF-mGAM-mGAM1
497,196,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,1,A10-e003Coalescence-mBHI-p1_S764,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI1
498,197,A10,A10-mGAM,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mGAM,A10-AA-AE-mGAM-mGAM,mGAM,AA-AE,1,A10-e003Coalescence-mGAM-p1_S768,AA-AE-mGAM-mGAM,False,1,A10-AA-AE-mGAM-mGAM1
499,198,E3,E3-mGAM,AA-AC/PP-mBHI,A3-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,E3-AA-AC/PP-mBHI-mGAM,mBHI,AA-AC/PP,1,E3-e003Coalescence-mGAM-p1_S792,AA-AC/PP-mBHI-mGAM,False,1,E3-AA-AC/PP-mBHI-mGAM1
500,199,A8,A8-mGAM,AA-AA-mGAM,A2-e003Coalescence-Inoculumn-mGAM,False,mGAM,A8-AA-AA-mGAM-mGAM,mGAM,AA-AA,1,A8-e003Coalescence-mGAM-p1_S752,AA-AA-mGAM-mGAM,False,1,A8-AA-AA-mGAM-mGAM1
501,201,A9,A9-mGAM,AA-AC/PP-mGAM,A3-e003Coalescence-Inoculumn-mGAM,False,mGAM,A9-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,1,A9-e003Coalescence-mGAM-p1_S760,AA-AC/PP-mGAM-mGAM,False,1,A9-AA-AC/PP-mGAM-mGAM1
502,204,H2,H2-mBHI,AA-AF-mBHI,D2-e003Coalescence-Inoculumn-mBHI,False,mBHI,H2-AA-AF-mBHI-mBHI,mBHI,AA-AF,1,H2-e003Coalescence-mBHI-p1_S783,AA-AF-mBHI-mBHI,False,1,H2-AA-AF-mBHI-mBHI1
503,205,B10,B10-mBHI,AC/PP-AE-mGAM,B4-e003Coalescence-Inoculumn-mGAM,False,mBHI,B10-AC/PP-AE-mGAM-mBHI,mGAM,AC/PP-AE,1,B10-e003Coalescence-mBHI-p1_S765,AC/PP-AE-mGAM-mBHI,False,1,B10-AC/PP-AE-mGAM-mBHI1
504,206,C8,C8-mGAM,AA-AE-mGAM,C2-e003Coalescence-Inoculumn-mGAM,False,mGAM,C8-AA-AE-mGAM-mGAM,mGAM,AA-AE,1,C8-e003Coalescence-mGAM-p1_S754,AA-AE-mGAM-mGAM,False,1,C8-AA-AE-mGAM-mGAM1
505,207,D11,D11-mBHI,AF-AF-mGAM,D5-e003Coalescence-Inoculumn-mGAM,False,mBHI,D11-AF-AF-mGAM-mBHI,mGAM,AF-AF,1,D11-e003Coalescence-mBHI-p1_S775,AF-AF-mGAM-mBHI,False,1,D11-AF-AF-mGAM-mBHI1
506,210,C10,C10-mGAM,AE-AE-mGAM,C4-e003Coalescence-Inoculumn-mGAM,False,mGAM,C10-AE-AE-mGAM-mGAM,mGAM,AE-AE,1,C10-e003Coalescence-mGAM-p1_S770,AE-AE-mGAM-mGAM,False,1,C10-AE-AE-mGAM-mGAM1
507,215,A11,A11-mBHI,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,False,mBHI,A11-AA-AF-mGAM-mBHI,mGAM,AA-AF,1,A11-e003Coalescence-mBHI-p1_S772,AA-AF-mGAM-mBHI,False,1,A11-AA-AF-mGAM-mBHI1
508,216,F3,F3-mGAM,AC/PP-AC/PP-mBHI,B3-e003Coalescence-Inoculumn-mBHI,False,mGAM,F3-AC/PP-AC/PP-mBHI-mGAM,mBHI,AC/PP-AC/PP,1,F3-e003Coalescence-mGAM-p1_S793,AC/PP-AC/PP-mBHI-mGAM,False,1,F3-AC/PP-AC/PP-mBHI-mGAM1
509,217,G9,G9-mGAM,AC/PP-AE-mGAM,C3-e003Coalescence-Inoculumn-mGAM,False,mGAM,G9-AC/PP-AE-mGAM-mGAM,mGAM,AC/PP-AE,1,G9-e003Coalescence-mGAM-p1_S826,AC/PP-AE-mGAM-mGAM,False,1,G9-AC/PP-AE-mGAM-mGAM1
510,218,E10,E10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,E10-AA-AE-mGAM-mBHI,mGAM,AA-AE,1,E10-e003Coalescence-mBHI-p1_S828,AA-AE-mGAM-mBHI,False,1,E10-AA-AE-mGAM-mBHI1
511,3,B2,B2-mGAM,AA-AC/PP-mBHI,B2-e003Coalescence-Inoculumn-mBHI,False,mGAM,B2-AA-AC/PP-mBHI-mGAM,mBHI,AA-AC/PP,5,Coalescence-D1-B2-AA-ACPP-mBHI-mGAM-5_S656,AA-AC/PP-mBHI-mGAM,True,1,B2-AA-AC/PP-mBHI-mGAM5
512,6,A8,A8-mGAM,AA-AA-mGAM,A2-e003Coalescence-Inoculumn-mGAM,False,mGAM,A8-AA-AA-mGAM-mGAM,mGAM,AA-AA,5,Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,AA-AA-mGAM-mGAM,True,1,A8-AA-AA-mGAM-mGAM5
513,7,E10,E10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,E10-AA-AE-mGAM-mBHI,mGAM,AA-AE,3,Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,AA-AE-mGAM-mBHI,True,1,E10-AA-AE-mGAM-mBHI3
516,19,C4,C4-mBHI,AE-AE-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,C4-AE-AE-mBHI-mBHI,mBHI,AE-AE,3,Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,AE-AE-mBHI-mBHI,True,1,C4-AE-AE-mBHI-mBHI3
517,22,F9,F9-mGAM,AC/PP-AC/PP-mGAM,B3-e003Coalescence-Inoculumn-mGAM,False,mGAM,F9-AC/PP-AC/PP-mGAM-mGAM,mGAM,AC/PP-AC/PP,3,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,AC/PP-AC/PP-mGAM-mGAM,True,1,F9-AC/PP-AC/PP-mGAM-mGAM3
519,27,C5,C5-mGAM,AE-AF-mBHI,D4-e003Coalescence-Inoculumn-mBHI,False,mGAM,C5-AE-AF-mBHI-mGAM,mBHI,AE-AF,5,Coalescence-D2-C5-AE-AF-mBHI-mGAM-5_S657,AE-AF-mBHI-mGAM,True,1,C5-AE-AF-mBHI-mGAM5
520,30,H2,H2-mBHI,AA-AF-mBHI,D2-e003Coalescence-Inoculumn-mBHI,False,mBHI,H2-AA-AF-mBHI-mBHI,mBHI,AA-AF,5,Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,AA-AF-mBHI-mBHI,True,1,H2-AA-AF-mBHI-mBHI5
522,33,B8,B8-mBHI,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,False,mBHI,B8-AA-AC/PP-mGAM-mBHI,mGAM,AA-AC/PP,3,Coalescence-E1-B8-AA-ACPP-mGAM-mBHI-3_S668,AA-AC/PP-mGAM-mBHI,True,1,B8-AA-AC/PP-mGAM-mBHI3
523,35,A2,A2-mGAM,AA-AA-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,A2-AA-AA-mBHI-mGAM,mBHI,AA-AA,3,Coalescence-D6-A2-AA-AA-mBHI-mGAM-3_S661,AA-AA-mBHI-mGAM,True,1,A2-AA-AA-mBHI-mGAM3
524,38,D11,D11-mBHI,AF-AF-mGAM,D5-e003Coalescence-Inoculumn-mGAM,False,mBHI,D11-AF-AF-mGAM-mBHI,mGAM,AF-AF,7,Coalescence-A12-D11-AF-AF-mGAM-mBHI-7_S631,AF-AF-mGAM-mBHI,True,1,D11-AF-AF-mGAM-mBHI7
525,39,B11,B11-mGAM,AC/PP-AF-mGAM,B5-e003Coalescence-Inoculumn-mGAM,False,mGAM,B11-AC/PP-AF-mGAM-mGAM,mGAM,AC/PP-AF,5,Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,AC/PP-AF-mGAM-mGAM,True,1,B11-AC/PP-AF-mGAM-mGAM5
526,40,A11,A11-mGAM,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,False,mGAM,A11-AA-AF-mGAM-mGAM,mGAM,AA-AF,5,Coalescence-C3-A11-AA-AF-mGAM-mGAM-5_S646,AA-AF-mGAM-mGAM,True,1,A11-AA-AF-mGAM-mGAM5
527,42,A4,A4-mGAM,AA-AE-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,A4-AA-AE-mBHI-mGAM,mBHI,AA-AE,5,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,AA-AE-mBHI-mGAM,True,1,A4-AA-AE-mBHI-mGAM5
530,53,C8,C8-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,C8-AA-AE-mGAM-mBHI,mGAM,AA-AE,3,Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,AA-AE-mGAM-mBHI,True,1,C8-AA-AE-mGAM-mBHI3
531,54,A10,A10-mGAM,AA-AE-mGAM,C2-e003Coalescence-Inoculumn-mGAM,False,mGAM,A10-AA-AE-mGAM-mGAM,mGAM,AA-AE,5,Coalescence-C2-A10-AA-AE-mGAM-mGAM-5_S645,AA-AE-mGAM-mGAM,True,1,A10-AA-AE-mGAM-mGAM5
533,69,D3,D3-mGAM,AC/PP-AF-mBHI,B5-e003Coalescence-Inoculumn-mBHI,False,mGAM,D3-AC/PP-AF-mBHI-mGAM,mBHI,AC/PP-AF,7,Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,AC/PP-AF-mBHI-mGAM,True,1,D3-AC/PP-AF-mBHI-mGAM7
534,70,B10,B10-mGAM,AC/PP-AE-mGAM,C3-e003Coalescence-Inoculumn-mGAM,False,mGAM,B10-AC/PP-AE-mGAM-mGAM,mGAM,AC/PP-AE,5,Coalescence-C10-B10-ACPP-AE-mGAM-mGAM-5_S653,AC/PP-AE-mGAM-mGAM,True,1,B10-AC/PP-AE-mGAM-mGAM5
537,77,G9,G9-mBHI,AC/PP-AE-mGAM,C3-e003Coalescence-Inoculumn-mGAM,False,mBHI,G9-AC/PP-AE-mGAM-mBHI,mGAM,AC/PP-AE,7,Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,AC/PP-AE-mGAM-mBHI,True,1,G9-AC/PP-AE-mGAM-mBHI7
538,78,B2,B2-mGAM,AA-AC/PP-mBHI,B2-e003Coalescence-Inoculumn-mBHI,False,mGAM,B2-AA-AC/PP-mBHI-mGAM,mBHI,AA-AC/PP,7,Coalescence-A6-B2-AA-ACPP-mBHI-mGAM-7_S625,AA-AC/PP-mBHI-mGAM,True,1,B2-AA-AC/PP-mBHI-mGAM7
539,79,D8,D8-mGAM,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,False,mGAM,D8-AA-AF-mGAM-mGAM,mGAM,AA-AF,3,Coalescence-F1-D8-AA-AF-mGAM-mGAM-3_S680,AA-AF-mGAM-mGAM,True,1,D8-AA-AF-mGAM-mGAM3
541,85,C8,C8-mGAM,AA-AE-mGAM,C2-e003Coalescence-Inoculumn-mGAM,False,mGAM,C8-AA-AE-mGAM-mGAM,mGAM,AA-AE,5,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,AA-AE-mGAM-mGAM,True,1,C8-AA-AE-mGAM-mGAM5
542,87,B4,B4-mGAM,AC/PP-AE-mBHI,C3-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,B4-AC/PP-AE-mBHI-mGAM,mBHI,AC/PP-AE,3,Coalescence-D12-B4-ACPP-AE-mBHI-mGAM-3_S667,AC/PP-AE-mBHI-mGAM,True,1,B4-AC/PP-AE-mBHI-mGAM3
548,98,H11,H11-mBHI,AF-AF-mGAM,D5-e003Coalescence-Inoculumn-mGAM,False,mBHI,H11-AF-AF-mGAM-mBHI,mGAM,AF-AF,7,Coalescence-B11-H11-AF-AF-mGAM-mBHI-7_S642,AF-AF-mGAM-mBHI,True,1,H11-AF-AF-mGAM-mBHI7
549,101,B8,B8-mGAM,AA-AC/PP-mGAM,A3-e003Coalescence-Inoculumn-mGAM,False,mGAM,B8-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,3,Coalescence-E2-B8-AA-ACPP-mGAM-mGAM-3_S669,AA-AC/PP-mGAM-mGAM,True,1,B8-AA-AC/PP-mGAM-mGAM3
550,103,H5,H5-mGAM,AF-AF-mBHI,D5-e003Coalescence-Inoculumn-mBHI,False,mGAM,H5-AF-AF-mBHI-mGAM,mBHI,AF-AF,7,Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,AF-AF-mBHI-mGAM,True,1,H5-AF-AF-mBHI-mGAM7
551,107,A9,A9-mGAM,AA-AC/PP-mGAM,A3-e003Coalescence-Inoculumn-mGAM,False,mGAM,A9-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,3,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,AA-AC/PP-mGAM-mGAM,True,1,A9-AA-AC/PP-mGAM-mGAM3
552,108,A3,A3-mGAM,AA-AC/PP-mBHI,B2-e003Coalescence-Inoculumn-mBHI,False,mGAM,A3-AA-AC/PP-mBHI-mGAM,mBHI,AA-AC/PP,3,Coalescence-D7-A3-AA-ACPP-mBHI-mGAM-3_S662,AA-AC/PP-mBHI-mGAM,True,1,A3-AA-AC/PP-mBHI-mGAM3
553,118,A4,A4-mGAM,AA-AE-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,A4-AA-AE-mBHI-mGAM,mBHI,AA-AE,3,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,AA-AE-mBHI-mGAM,True,1,A4-AA-AE-mBHI-mGAM3
554,121,D11,D11-mBHI,AF-AF-mGAM,D5-e003Coalescence-Inoculumn-mGAM,False,mBHI,D11-AF-AF-mGAM-mBHI,mGAM,AF-AF,3,Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,AF-AF-mGAM-mBHI,True,1,D11-AF-AF-mGAM-mBHI3
556,137,F10,F10-mBHI,AC/PP-AE-mGAM,C3-e003Coalescence-Inoculumn-mGAM,False,mBHI,F10-AC/PP-AE-mGAM-mBHI,mGAM,AC/PP-AE,3,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,AC/PP-AE-mGAM-mBHI,True,1,F10-AC/PP-AE-mGAM-mBHI3
558,139,D8,D8-mGAM,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,False,mGAM,D8-AA-AF-mGAM-mGAM,mGAM,AA-AF,7,Coalescence-B5-D8-AA-AF-mGAM-mGAM-7_S636,AA-AF-mGAM-mGAM,True,1,D8-AA-AF-mGAM-mGAM7
559,141,D8,D8-mBHI,AA-AF-mGAM,D2-e003Coalescence-Inoculumn-mGAM,False,mBHI,D8-AA-AF-mGAM-mBHI,mGAM,AA-AF,3,Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673,AA-AF-mGAM-mBHI,True,1,D8-AA-AF-mGAM-mBHI3
560,144,A5,A5-mBHI,AA-AF-mBHI,D2-e003Coalescence-Inoculumn-mBHI,False,mBHI,A5-AA-AF-mBHI-mBHI,mBHI,AA-AF,5,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,AA-AF-mBHI-mBHI,True,1,A5-AA-AF-mBHI-mBHI5
561,148,H8,H8-mGAM,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,False,mGAM,H8-AA-AF-mGAM-mGAM,mGAM,AA-AF,3,Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689,AA-AF-mGAM-mGAM,True,1,H8-AA-AF-mGAM-mGAM3
563,155,H10,H10-mGAM,AE-AF-mGAM,D4-e003Coalescence-Inoculumn-mGAM,False,mGAM,H10-AE-AF-mGAM-mGAM,mGAM,AE-AF,3,Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687,AE-AF-mGAM-mGAM,True,1,H10-AE-AF-mGAM-mGAM3
564,156,A5,A5-mGAM,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,False,mGAM,A5-AA-AF-mBHI-mGAM,mBHI,AA-AF,5,Coalescence-C8-A5-AA-AF-mBHI-mGAM-5_S651,AA-AF-mBHI-mGAM,True,1,A5-AA-AF-mBHI-mGAM5
565,158,C11,C11-mBHI,AE-AF-mGAM,C5-e003Coalescence-Inoculumn-mGAM,False,mBHI,C11-AE-AF-mGAM-mBHI,mGAM,AE-AF,7,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,AE-AF-mGAM-mBHI,True,1,C11-AE-AF-mGAM-mBHI7
566,166,H5,H5-mBHI,AF-AF-mBHI,D5-e003Coalescence-Inoculumn-mBHI,False,mBHI,H5-AF-AF-mBHI-mBHI,mBHI,AF-AF,3,Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692,AF-AF-mBHI-mBHI,True,1,H5-AF-AF-mBHI-mBHI3
567,168,E11,E11-mGAM,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,False,mGAM,E11-AA-AF-mGAM-mGAM,mGAM,AA-AF,7,Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,AA-AF-mGAM-mGAM,True,1,E11-AA-AF-mGAM-mGAM7
568,169,G3,G3-mGAM,AC/PP-AE-mBHI,C3-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,G3-AC/PP-AE-mBHI-mGAM,mBHI,AC/PP-AE,7,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,AC/PP-AE-mBHI-mGAM,True,1,G3-AC/PP-AE-mBHI-mGAM7
569,173,B3,B3-mGAM,AC/PP-AC/PP-mBHI,B3-e003Coalescence-Inoculumn-mBHI,False,mGAM,B3-AC/PP-AC/PP-mBHI-mGAM,mBHI,AC/PP-AC/PP,3,Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666,AC/PP-AC/PP-mBHI-mGAM,True,1,B3-AC/PP-AC/PP-mBHI-mGAM3
571,181,B11,B11-mBHI,AC/PP-AF-mGAM,D3-e003Coalescence-Inoculumn-mGAM,False,mBHI,B11-AC/PP-AF-mGAM-mBHI,mGAM,AC/PP-AF,5,Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654,AC/PP-AF-mGAM-mBHI,True,1,B11-AC/PP-AF-mGAM-mBHI5
572,185,B3,B3-mGAM,AC/PP-AC/PP-mBHI,B3-e003Coalescence-Inoculumn-mBHI,False,mGAM,B3-AC/PP-AC/PP-mBHI-mGAM,mBHI,AC/PP-AC/PP,7,Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626,AC/PP-AC/PP-mBHI-mGAM,True,1,B3-AC/PP-AC/PP-mBHI-mGAM7
573,188,B10,B10-mBHI,AC/PP-AE-mGAM,C3-e003Coalescence-Inoculumn-mGAM,False,mBHI,B10-AC/PP-AE-mGAM-mBHI,mGAM,AC/PP-AE,7,Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,AC/PP-AE-mGAM-mBHI,True,1,B10-AC/PP-AE-mGAM-mBHI7
574,200,C3,C3-mBHI,AC/PP-AE-mBHI,C3-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,C3-AC/PP-AE-mBHI-mBHI,mBHI,AC/PP-AE,3,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,AC/PP-AE-mBHI-mBHI,True,1,C3-AC/PP-AE-mBHI-mBHI3
575,202,E11,E11-mGAM,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,False,mGAM,E11-AA-AF-mGAM-mGAM,mGAM,AA-AF,3,Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682,AA-AF-mGAM-mGAM,True,1,E11-AA-AF-mGAM-mGAM3
576,209,E3,E3-mBHI,AA-AC/PP-mBHI,B2-e003Coalescence-Inoculumn-mBHI,False,mBHI,E3-AA-AC/PP-mBHI-mBHI,mBHI,AA-AC/PP,7,Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,AA-AC/PP-mBHI-mBHI,True,1,E3-AA-AC/PP-mBHI-mBHI7
578,213,A3,A3-mGAM,AA-AC/PP-mBHI,B2-e003Coalescence-Inoculumn-mBHI,False,mGAM,A3-AA-AC/PP-mBHI-mGAM,mBHI,AA-AC/PP,5,Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648,AA-AC/PP-mBHI-mGAM,True,1,A3-AA-AC/PP-mBHI-mGAM5
579,214,C8,C8-mGAM,AA-AE-mGAM,C2-e003Coalescence-Inoculumn-mGAM,False,mGAM,C8-AA-AE-mGAM-mGAM,mGAM,AA-AE,3,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,AA-AE-mGAM-mGAM,True,1,C8-AA-AE-mGAM-mGAM3
580,220,D3,D3-mBHI,AC/PP-AF-mBHI,D3-e003Coalescence-Inoculumn-mBHI,False,mBHI,D3-AC/PP-AF-mBHI-mBHI,mBHI,AC/PP-AF,3,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,AC/PP-AF-mBHI-mBHI,True,1,D3-AC/PP-AF-mBHI-mBHI3
